osm_id,ort,plz,bundesland
1289791,Gülitz-Reetz,19348,Brandenburg
415011,Güllesheim,56593,Rheinland-Pfalz
1427895,Gültz,17089,Mecklenburg-Vorpommern
1427701,Gülzow,17153,Mecklenburg-Vorpommern
1469077,Gülzow,21483,Schleswig-Holstein
1959688,Gülzow-Prüzen,18276,Mecklenburg-Vorpommern
1248624,Gumbsheim,55597,Rheinland-Pfalz
173858,Gummersbach,51643,Nordrhein-Westfalen
173858,Gummersbach,51645,Nordrhein-Westfalen
173858,Gummersbach,51647,Nordrhein-Westfalen
2748749,Gumperda,07768,Thüringen
1289820,Gumtow,16866,Brandenburg
1970196,Gundelfingen,79194,Baden-Württemberg
956778,Gundelfingen a.d.Donau,89423,Bayern
162490,Gundelsheim,96163,Bayern
409714,Gundelsheim,74831,Baden-Württemberg
1075154,Gunderath,56767,Rheinland-Pfalz
1248790,Gundersheim,67598,Rheinland-Pfalz
1253977,Gundersweiler,67724,Rheinland-Pfalz
1248788,Gundheim,67599,Rheinland-Pfalz
964239,Gundremmingen,89355,Bayern
1231983,Gunningen,78594,Baden-Württemberg
2410090,Günstedt,99631,Thüringen
1239656,Guntersblum,67583,Rheinland-Pfalz
181169,Güntersleben,97261,Bayern
448041,Günzach,87634,Bayern
964472,Günzburg,89312,Bayern
1015096,Gunzenhausen,91710,Bayern
1821886,Gusborn,29476,Niedersachsen
1257091,Gusenburg,54413,Rheinland-Pfalz
1332929,Gusow-Platkow,15306,Brandenburg
1332610,Güsten,39439,Sachsen-Anhalt
1466179,Güster,21514,Schleswig-Holstein
1256943,Gusterath,54317,Rheinland-Pfalz
1437552,Gustow,18574,Mecklenburg-Vorpommern
1971863,Güstrow,18273,Mecklenburg-Vorpommern
1112862,Gutach im Breisgau,79261,Baden-Württemberg
453008,Gutach (Schwarzwaldbahn),77793,Baden-Württemberg
1314282,Guteborn,01945,Brandenburg
539699,Gutenacker,56370,Rheinland-Pfalz
1240884,Gütenbach,78148,Baden-Württemberg
1244227,Gutenberg,55595,Rheinland-Pfalz
2404546,Gutenborn,06712,Sachsen-Anhalt
962090,Guteneck,92543,Bayern
357016,Gutenstetten,91468,Bayern
2801251,Gutenzell-Hürbel,88484,Baden-Württemberg
138119,Gütersloh,33330,Nordrhein-Westfalen
138119,Gütersloh,33332,Nordrhein-Westfalen
138119,Gütersloh,33333,Nordrhein-Westfalen
138119,Gütersloh,33334,Nordrhein-Westfalen
138119,Gütersloh,33335,Nordrhein-Westfalen
2410089,Guthmannshausen,99628,Thüringen
1964776,Gutow,18276,Mecklenburg-Vorpommern
1022762,Guttenberg,95358,Bayern
1256960,Gutweiler,54317,Rheinland-Pfalz
1433750,Gützkow,17506,Mecklenburg-Vorpommern
452207,Guxhagen,34302,Hessen
965591,Gyhum,27404,Niedersachsen
1070979,Haag,95473,Bayern
29832,Haag an der Amper,85410,Bayern
940688,Haag in Oberbayern,83527,Bayern
548582,Haale,24819,Schleswig-Holstein
66527,Haan,42781,Nordrhein-Westfalen
543186,Haar,85540,Bayern
958113,Haarbach,94501,Bayern
958113,Haarbach,94542,Bayern
936939,Habach,82392,Bayern
454707,Habichtswald,34317,Hessen
1108056,Habscheid,54597,Rheinland-Pfalz
550774,Haby,24361,Schleswig-Holstein
453157,Hachenburg,57627,Rheinland-Pfalz
1244015,Hackenheim,55546,Rheinland-Pfalz
324305,Hadamar,65589,Hessen
1808865,Hademstorf,29693,Niedersachsen
448767,Hadenfeld,25560,Schleswig-Holstein
337249,Hafenlohr,97840,Bayern
898198,Hage,26524,Niedersachsen
1130285,Häg-Ehrsberg,79685,Baden-Württemberg
966630,Hagelstadt,93095,Bayern
423187,Hagen,24576,Schleswig-Holstein
1800297,Hagen,58089,Nordrhein-Westfalen
1800297,Hagen,58091,Nordrhein-Westfalen
1800297,Hagen,58093,Nordrhein-Westfalen
1800297,Hagen,58095,Nordrhein-Westfalen
1800297,Hagen,58097,Nordrhein-Westfalen
1800297,Hagen,58099,Nordrhein-Westfalen
1800297,Hagen,58119,Nordrhein-Westfalen
1800297,Hagen,58135,Nordrhein-Westfalen
1819459,Hagen am Teutoburger Wald,49170,Niedersachsen
1250485,Hagenbach,76767,Rheinland-Pfalz
357027,Hagenbüchach,91469,Bayern
1169368,Hagenburg,31558,Niedersachsen
1161863,Hagen im Bremischen,27628,Niedersachsen
1451519,Hagenow,19230,Mecklenburg-Vorpommern
898197,Hagermarsch,26524,Niedersachsen
2783927,Hagnau am Bodensee,88709,Baden-Württemberg
1421433,Hahausen,38729,Niedersachsen
1015245,Hahn,56850,Rheinland-Pfalz
534478,Hahn am See,56244,Rheinland-Pfalz
1028557,Hahnbach,92256,Bayern
451706,Hahn bei Marienberg,56472,Rheinland-Pfalz
1244124,Hahnenbach,55606,Rheinland-Pfalz
1245829,Hahnheim,55278,Rheinland-Pfalz
1311141,Hähnichen,02923,Sachsen
538926,Hahnstätten,65623,Rheinland-Pfalz
1245057,Hahnweiler,55776,Rheinland-Pfalz
534147,Haibach,63808,Bayern
959652,Haibach,94353,Bayern
958942,Haidmühle,94145,Bayern
215963,Haiger,35708,Hessen
2779232,Haigerloch,72401,Baden-Württemberg
934470,Haimhausen,85778,Bayern
942038,Haiming,84533,Bayern
443593,Haina,35114,Hessen
2818245,Haina,99869,Thüringen
540453,Hainau,56357,Rheinland-Pfalz
659753,Hainburg,63512,Hessen
418126,Hainewalde,02779,Sachsen
1252463,Hainfeld,76835,Rheinland-Pfalz
411426,Hainichen,09661,Sachsen
2778374,Hainichen,07778,Thüringen
2400518,Hainrode/Hainleite,99735,Thüringen
962604,Hainsfarth,86744,Bayern
2778375,Hainspitz,07607,Thüringen
1177460,Haiterbach,72221,Baden-Württemberg
1389621,Halbe,15757,Brandenburg
949622,Halbemond,26524,Niedersachsen
1352956,Halberstadt,38820,Sachsen-Anhalt
1352956,Halberstadt,38822,Sachsen-Anhalt
1352956,Halberstadt,38895,Sachsen-Anhalt
448296,Halblech,87642,Bayern
535009,Halbs,56457,Rheinland-Pfalz
1286638,Haldensleben,39340,Sachsen-Anhalt
1286638,Haldensleben,39343,Sachsen-Anhalt
1286638,Haldensleben,39345,Sachsen-Anhalt
957701,Haldenwang,87490,Bayern
964240,Haldenwang,89356,Bayern
1289816,Halenbeck-Rohlsdorf,16945,Brandenburg
2186926,Halfing,83128,Bayern
30008,Hallbergmoos,85399,Bayern
1184661,Halle,37620,Niedersachsen
2012531,Halle,49843,Niedersachsen
157388,Hallenberg,59969,Nordrhein-Westfalen
1080453,Hallerndorf,91352,Bayern
62638,Halle (Saale),06108,Sachsen-Anhalt
62638,Halle (Saale),06110,Sachsen-Anhalt
62638,Halle (Saale),06112,Sachsen-Anhalt
62638,Halle (Saale),06114,Sachsen-Anhalt
62638,Halle (Saale),06116,Sachsen-Anhalt
62638,Halle (Saale),06118,Sachsen-Anhalt
62638,Halle (Saale),06120,Sachsen-Anhalt
62638,Halle (Saale),06122,Sachsen-Anhalt
62638,Halle (Saale),06124,Sachsen-Anhalt
62638,Halle (Saale),06126,Sachsen-Anhalt
62638,Halle (Saale),06128,Sachsen-Anhalt
62638,Halle (Saale),06130,Sachsen-Anhalt
62638,Halle (Saale),06132,Sachsen-Anhalt
138701,Halle (Westf.),33790,Nordrhein-Westfalen
1246414,Hallgarten,67826,Rheinland-Pfalz
1420554,Hallig Hooge,25859,Schleswig-Holstein
1075993,Hallschlag,54611,Rheinland-Pfalz
544953,Hallstadt,96103,Bayern
2899675,Hallungen,99826,Thüringen
942118,Halsbach,84553,Bayern
416001,Halsbrücke,09633,Sachsen
1152667,Halsdorf,54646,Rheinland-Pfalz
1182312,Halsenbach,56283,Rheinland-Pfalz
443486,Halstenbek,25469,Schleswig-Holstein
61945,Haltern am See,45721,Nordrhein-Westfalen
168558,Halver,58553,Nordrhein-Westfalen
306357,Halvesbostel,21646,Niedersachsen
537144,Hambach,65582,Rheinland-Pfalz
532397,Hamberge,23619,Schleswig-Holstein
904476,Hambergen,27729,Niedersachsen
659814,Hambrücken,76707,Baden-Württemberg
1259833,Hambuch,56761,Rheinland-Pfalz
1799275,Hambühren,29313,Niedersachsen
62782,Hamburg,20095,Hamburg
62782,Hamburg,20097,Hamburg
62782,Hamburg,20099,Hamburg
62782,Hamburg,20144,Hamburg
62782,Hamburg,20146,Hamburg
62782,Hamburg,20148,Hamburg
62782,Hamburg,20149,Hamburg
62782,Hamburg,20249,Hamburg
62782,Hamburg,20251,Hamburg
62782,Hamburg,20253,Hamburg
62782,Hamburg,20255,Hamburg
62782,Hamburg,20257,Hamburg
62782,Hamburg,20259,Hamburg
62782,Hamburg,20354,Hamburg
62782,Hamburg,20355,Hamburg
62782,Hamburg,20357,Hamburg
62782,Hamburg,20359,Hamburg
62782,Hamburg,20457,Hamburg
62782,Hamburg,20459,Hamburg
62782,Hamburg,20535,Hamburg
62782,Hamburg,20537,Hamburg
62782,Hamburg,20539,Hamburg
62782,Hamburg,21029,Hamburg
62782,Hamburg,21031,Hamburg
62782,Hamburg,21033,Hamburg
62782,Hamburg,21035,Hamburg
62782,Hamburg,21037,Hamburg
62782,Hamburg,21039,Hamburg
62782,Hamburg,21073,Hamburg
62782,Hamburg,21075,Hamburg
62782,Hamburg,21077,Hamburg
62782,Hamburg,21079,Hamburg
62782,Hamburg,21107,Hamburg
62782,Hamburg,21109,Hamburg
62782,Hamburg,21129,Hamburg
62782,Hamburg,21147,Hamburg
62782,Hamburg,21149,Hamburg
62782,Hamburg,22041,Hamburg
62782,Hamburg,22043,Hamburg
62782,Hamburg,22045,Hamburg
62782,Hamburg,22047,Hamburg
62782,Hamburg,22049,Hamburg
62782,Hamburg,22081,Hamburg
62782,Hamburg,22083,Hamburg
62782,Hamburg,22085,Hamburg
62782,Hamburg,22087,Hamburg
62782,Hamburg,22089,Hamburg
62782,Hamburg,22111,Hamburg
62782,Hamburg,22113,Hamburg
62782,Hamburg,22115,Hamburg
62782,Hamburg,22117,Hamburg
62782,Hamburg,22119,Hamburg
62782,Hamburg,22143,Hamburg
62782,Hamburg,22145,Hamburg
62782,Hamburg,22147,Hamburg
62782,Hamburg,22149,Hamburg
62782,Hamburg,22159,Hamburg
62782,Hamburg,22175,Hamburg
62782,Hamburg,22177,Hamburg
62782,Hamburg,22179,Hamburg
62782,Hamburg,22297,Hamburg
62782,Hamburg,22299,Hamburg
62782,Hamburg,22301,Hamburg
62782,Hamburg,22303,Hamburg
62782,Hamburg,22305,Hamburg
62782,Hamburg,22307,Hamburg
62782,Hamburg,22309,Hamburg
62782,Hamburg,22335,Hamburg
62782,Hamburg,22337,Hamburg
62782,Hamburg,22339,Hamburg
62782,Hamburg,22359,Hamburg
62782,Hamburg,22391,Hamburg
62782,Hamburg,22393,Hamburg
62782,Hamburg,22395,Hamburg
62782,Hamburg,22397,Hamburg
62782,Hamburg,22399,Hamburg
62782,Hamburg,22415,Hamburg
62782,Hamburg,22417,Hamburg
62782,Hamburg,22419,Hamburg
62782,Hamburg,22453,Hamburg
62782,Hamburg,22455,Hamburg
62782,Hamburg,22457,Hamburg
62782,Hamburg,22459,Hamburg
62782,Hamburg,22523,Hamburg
62782,Hamburg,22525,Hamburg
62782,Hamburg,22527,Hamburg
62782,Hamburg,22529,Hamburg
62782,Hamburg,22547,Hamburg
62782,Hamburg,22549,Hamburg
62782,Hamburg,22559,Hamburg
62782,Hamburg,22587,Hamburg
62782,Hamburg,22589,Hamburg
62782,Hamburg,22605,Hamburg
62782,Hamburg,22607,Hamburg
62782,Hamburg,22609,Hamburg
62782,Hamburg,22761,Hamburg
62782,Hamburg,22763,Hamburg
62782,Hamburg,22765,Hamburg
62782,Hamburg,22767,Hamburg
62782,Hamburg,22769,Hamburg
62782,Hamburg,27499,Hamburg
556576,Hamdorf,24805,Schleswig-Holstein
2014324,Hämelhausen,27324,Niedersachsen
1730383,Hameln,31785,Niedersachsen
1730383,Hameln,31787,Niedersachsen
1730383,Hameln,31789,Niedersachsen
1079013,Hamersen,27419,Niedersachsen
454243,Hamfelde,22929,Schleswig-Holstein
1466072,Hamfelde,22929,Schleswig-Holstein
62499,Hamm,59063,Nordrhein-Westfalen
62499,Hamm,59065,Nordrhein-Westfalen
62499,Hamm,59067,Nordrhein-Westfalen
62499,Hamm,59069,Nordrhein-Westfalen
62499,Hamm,59071,Nordrhein-Westfalen
62499,Hamm,59073,Nordrhein-Westfalen
62499,Hamm,59075,Nordrhein-Westfalen
62499,Hamm,59077,Nordrhein-Westfalen
1152685,Hamm,54636,Rheinland-Pfalz
444949,Hammah,21714,Niedersachsen
1248688,Hamm am Rhein,67580,Rheinland-Pfalz
386414,Hammelburg,97762,Bayern
1410800,Hammer a.d. Uecker,17358,Mecklenburg-Vorpommern
535892,Hammersbach,63546,Hessen
2856995,Hammerstedt,99441,Thüringen
444288,Hammerstein,56598,Rheinland-Pfalz
58587,Hamminkeln,46499,Nordrhein-Westfalen
453744,Hammoor,22941,Schleswig-Holstein
420585,Hamm (Sieg),57577,Rheinland-Pfalz
158732,Hamwarde,21502,Schleswig-Holstein
548581,Hamweddel,24816,Schleswig-Holstein
535895,Hanau,63450,Hessen
535895,Hanau,63452,Hessen
535895,Hanau,63454,Hessen
535895,Hanau,63456,Hessen
535895,Hanau,63457,Hessen
318132,Handeloh,21256,Niedersachsen
1149297,Handewitt,24976,Schleswig-Holstein
1149297,Handewitt,24983,Schleswig-Holstein
1392135,Handorf,21447,Niedersachsen
2006834,Handrup,49838,Niedersachsen
548602,Hanerau-Hademarschen,25557,Schleswig-Holstein
1248783,Hangen-Weisheim,55234,Rheinland-Pfalz
422874,Hanhofen,67374,Rheinland-Pfalz
1392688,Hankensbüttel,29386,Niedersachsen
1202121,Hann. Münden,34346,Niedersachsen
59418,Hannover,30159,Niedersachsen
59418,Hannover,30161,Niedersachsen
59418,Hannover,30163,Niedersachsen
59418,Hannover,30165,Niedersachsen
59418,Hannover,30167,Niedersachsen
59418,Hannover,30169,Niedersachsen
59418,Hannover,30171,Niedersachsen
59418,Hannover,30173,Niedersachsen
59418,Hannover,30175,Niedersachsen
59418,Hannover,30177,Niedersachsen
59418,Hannover,30179,Niedersachsen
59418,Hannover,30419,Niedersachsen
59418,Hannover,30449,Niedersachsen
59418,Hannover,30451,Niedersachsen
59418,Hannover,30453,Niedersachsen
59418,Hannover,30455,Niedersachsen
59418,Hannover,30457,Niedersachsen
59418,Hannover,30459,Niedersachsen
59418,Hannover,30519,Niedersachsen
59418,Hannover,30521,Niedersachsen
59418,Hannover,30539,Niedersachsen
59418,Hannover,30559,Niedersachsen
59418,Hannover,30625,Niedersachsen
59418,Hannover,30627,Niedersachsen
59418,Hannover,30629,Niedersachsen
59418,Hannover,30655,Niedersachsen
59418,Hannover,30657,Niedersachsen
59418,Hannover,30659,Niedersachsen
59418,Hannover,30669,Niedersachsen
445749,Hanroth,56316,Rheinland-Pfalz
912078,Hanshagen,17509,Mecklenburg-Vorpommern
318147,Hanstedt,21271,Niedersachsen
1460235,Hanstedt,29582,Niedersachsen
966168,Happurg,91230,Bayern
422323,Harbach,57572,Rheinland-Pfalz
1286656,Harbke,39365,Sachsen-Anhalt
962455,Harburg (Schwaben),86655,Bayern
423190,Hardebek,24616,Schleswig-Holstein
1397835,Hardegsen,37181,Niedersachsen
444702,Hardert,56579,Rheinland-Pfalz
403726,Hardheim,74736,Baden-Württemberg
2410091,Hardisleben,99628,Thüringen
451707,Hardt,56472,Rheinland-Pfalz
943744,Hardt,78739,Baden-Württemberg
409709,Hardthausen am Kocher,74239,Baden-Württemberg
1815258,Haren (Ems),49733,Niedersachsen
1113767,Hargarten,54649,Rheinland-Pfalz
1244211,Hargesheim,55595,Rheinland-Pfalz
382410,Harmsdorf,23738,Schleswig-Holstein
1470176,Harmsdorf,23911,Schleswig-Holstein
280498,Harmstorf,21228,Niedersachsen
2012321,Harpstedt,27243,Niedersachsen
2179168,Harra,07366,Thüringen
1149296,Harrislee,24955,Schleswig-Holstein
445747,Harschbach,56307,Rheinland-Pfalz
1060439,Harscheid,53520,Rheinland-Pfalz
1022768,Harsdorf,95499,Bayern
446428,Harsefeld,21698,Niedersachsen
138702,Harsewinkel,33428,Nordrhein-Westfalen
1352964,Harsleben,38829,Sachsen-Anhalt
1113756,Harspelt,54617,Rheinland-Pfalz
69785,Harsum,31177,Niedersachsen
533584,Hartenfels,56244,Rheinland-Pfalz
422880,Hartenholm,24628,Schleswig-Holstein
417705,Hartenstein,08118,Sachsen
966155,Hartenstein,91235,Bayern
402946,Hartha,04746,Sachsen
422705,Harthausen,67376,Rheinland-Pfalz
1959389,Hartheim am Rhein,79258,Baden-Württemberg
2768455,Harth-Pöllnitz,07570,Thüringen
535010,Härtlingen,56459,Rheinland-Pfalz
412400,Hartmannsdorf,09232,Sachsen
2778376,Hartmannsdorf,07613,Thüringen
2786766,Hartmannsdorf,07586,Thüringen
417713,Hartmannsdorf bei Kirchberg,08107,Sachsen
455474,Hartmannsdorf-Reichenau,01762,Sachsen
1245806,Harxheim,55296,Rheinland-Pfalz
1332261,Harzgerode,06493,Sachsen-Anhalt
2400323,Harztor,99762,Thüringen
2400323,Harztor,99768,Thüringen
1823276,Hasbergen,49205,Niedersachsen
1258886,Hasborn,54533,Rheinland-Pfalz
1246589,Haschbach am Remigiusberg,66871,Rheinland-Pfalz
1130273,Hasel,79686,Baden-Württemberg
443186,Haselau,25489,Schleswig-Holstein
959660,Haselbach,94354,Bayern
2714343,Haselbach,04617,Thüringen
1307649,Haselbachtal,01920,Sachsen
443184,Haseldorf,25489,Schleswig-Holstein
1415325,Haselund,25855,Schleswig-Holstein
1716876,Haselünne,49740,Niedersachsen
445505,Hasenkrug,24616,Schleswig-Holstein
423181,Hasenmoor,24640,Schleswig-Holstein
1269734,Haserich,56858,Rheinland-Pfalz
453017,Haslach im Kinzigtal,77716,Baden-Württemberg
336535,Hasloch,97907,Bayern
443705,Hasloh,25474,Schleswig-Holstein
1183259,Haßbergen,31626,Niedersachsen
1284768,Hassel,39596,Sachsen-Anhalt
418142,Hasselbach,57635,Rheinland-Pfalz
1204717,Hasselbach,56288,Rheinland-Pfalz
1145348,Hasselberg,24376,Schleswig-Holstein
535901,Hasselroth,63594,Hessen
2014320,Hassel (Weser),27324,Niedersachsen
965592,Hassendorf,27367,Niedersachsen
388767,Haßfurt,97437,Bayern
2411243,Haßleben,99189,Thüringen
79069,Haßloch,67454,Rheinland-Pfalz
403744,Haßmersheim,74855,Baden-Württemberg
548567,Haßmoor,24790,Schleswig-Holstein
1182437,Haste,31559,Niedersachsen
1185613,Hatten,26209,Niedersachsen
933534,Hattenhofen,82285,Bayern
2792703,Hattenhofen,73110,Baden-Württemberg
414749,Hattersheim,65795,Hessen
453158,Hattert,57644,Rheinland-Pfalz
1244326,Hattgenstein,55767,Rheinland-Pfalz
162828,Hattingen,45525,Nordrhein-Westfalen
162828,Hattingen,45527,Nordrhein-Westfalen
162828,Hattingen,45529,Nordrhein-Westfalen
1416155,Hattorf am Harz,37197,Niedersachsen
1405430,Hattstedt,25856,Schleswig-Holstein
1415601,Hattstedtermarsch,25856,Schleswig-Holstein
1252352,Hatzenbühl,76770,Rheinland-Pfalz
546634,Hatzenport,56332,Rheinland-Pfalz
443590,Hatzfeld,35116,Hessen
1251070,Hauenstein,76846,Rheinland-Pfalz
1015098,Haundorf,91729,Bayern
275090,Hauneck,36282,Hessen
275096,Haunetal,36166,Hessen
956712,Haunsheim,89437,Bayern
1253823,Hauptstuhl,66851,Rheinland-Pfalz
448131,Hauroth,56761,Rheinland-Pfalz
453020,Hausach,77756,Baden-Württemberg
1182324,Hausbay,56291,Rheinland-Pfalz
386917,Hausen,97647,Bayern
395348,Hausen,63840,Bayern
956653,Hausen,93345,Bayern
1080502,Hausen,91353,Bayern
1245103,Hausen,55608,Rheinland-Pfalz
2395080,Hausen,37327,Thüringen
2803399,Hausen am Bussen,89597,Baden-Württemberg
2779384,Hausen am Tann,72361,Baden-Württemberg
182321,Hausen b. Würzburg,97262,Bayern
1130295,Hausen im Wiesental,79688,Baden-Württemberg
1231973,Hausen ob Verena,78595,Baden-Württemberg
444274,Hausen (Wied),53547,Rheinland-Pfalz
444274,Hausen (Wied),56588,Rheinland-Pfalz
1240407,Häusern,79837,Baden-Württemberg
935951,Hausham,83734,Bayern
1799473,Häuslingen,27336,Niedersachsen
2903161,Haussömmern,99955,Thüringen
548041,Hausten,56745,Rheinland-Pfalz
1246785,Hausweiler,67742,Rheinland-Pfalz
2388431,Hauteroda,06577,Thüringen
958086,Hauzenberg,94051,Bayern
1466112,Havekost,21493,Schleswig-Holstein
1332606,Havelaue,14715,Brandenburg
1284733,Havelberg,39539,Sachsen-Anhalt
967754,Havelsee,14798,Brandenburg
1432670,Haverlah,38275,Niedersachsen
1149341,Havetoft,24873,Schleswig-Holstein
157765,Havixbeck,48329,Nordrhein-Westfalen
958672,Hawangen,87749,Bayern
2777735,Hayingen,72534,Baden-Württemberg
2395854,Haynrode,37339,Thüringen
957055,Hebertsfelden,84332,Bayern
934469,Hebertshausen,85241,Bayern
934469,Hebertshausen,85764,Bayern
2779005,Hechingen,72379,Baden-Württemberg
296199,Hechthausen,21755,Niedersachsen
1332896,Heckelberg-Brunow,16259,Brandenburg
941531,Hecken,55481,Rheinland-Pfalz
1021830,Heckenbach,53506,Rheinland-Pfalz
1259144,Heckenmünster,54518,Rheinland-Pfalz
1259144,Heckenmünster,54523,Rheinland-Pfalz
1108034,Heckhuscheid,54619,Rheinland-Pfalz
85242,Hecklingen,39444,Sachsen-Anhalt
1256083,Heddert,54429,Rheinland-Pfalz
454183,Heddesbach,69434,Baden-Württemberg
454173,Heddesheim,68542,Baden-Württemberg
1432668,Hedeper,38322,Niedersachsen
1332185,Hedersleben,06458,Sachsen-Anhalt
447166,Hedwigenkoog,25761,Schleswig-Holstein
444156,Heede,25355,Schleswig-Holstein
2007900,Heede,26892,Niedersachsen
162873,Heek,48619,Nordrhein-Westfalen
1183269,Heemsen,31622,Niedersachsen
1432647,Heere,38277,Niedersachsen
1079014,Heeslingen,27404,Niedersachsen
1182503,Heeßen,31707,Niedersachsen
1246679,Hefersweiler,67753,Rheinland-Pfalz
2014376,Hehlen,37619,Niedersachsen
2856446,Heichelheim,99439,Thüringen
410284,Heide,25746,Schleswig-Holstein
1389444,Heideblick,15926,Brandenburg
158555,Heideck,91180,Bayern
532393,Heidekamp,23858,Schleswig-Holstein
1322951,Heideland,03238,Brandenburg
2778377,Heideland,07613,Thüringen
285864,Heidelberg,69115,Baden-Württemberg
285864,Heidelberg,69117,Baden-Württemberg
285864,Heidelberg,69118,Baden-Württemberg
285864,Heidelberg,69120,Baden-Württemberg
285864,Heidelberg,69121,Baden-Württemberg
285864,Heidelberg,69123,Baden-Württemberg
285864,Heidelberg,69124,Baden-Württemberg
285864,Heidelberg,69126,Baden-Württemberg
162727,Heiden,46359,Nordrhein-Westfalen
318175,Heidenau,21258,Niedersachsen
455489,Heidenau,01809,Sachsen
1258432,Heidenburg,54426,Rheinland-Pfalz
1015123,Heidenheim,91719,Bayern
2791896,Heidenheim an der Brenz,89518,Baden-Württemberg
2791896,Heidenheim an der Brenz,89520,Baden-Württemberg
2791896,Heidenheim an der Brenz,89522,Baden-Württemberg
408102,Heidenrod,65321,Hessen
422235,Heidersdorf,09526,Sachsen
1352905,Heidesee,15754,Brandenburg
1239634,Heidesheim am Rhein,55262,Rheinland-Pfalz
443285,Heidgraben,25436,Schleswig-Holstein
423232,Heidmoor,24632,Schleswig-Holstein
423152,Heidmühlen,24598,Schleswig-Holstein
1259133,Heidweiler,54518,Rheinland-Pfalz
387413,Heigenbrücken,63869,Bayern
289985,Heikendorf,24226,Schleswig-Holstein
1171868,Heilbach,54673,Rheinland-Pfalz
2470262,Heilbad Heiligenstadt,37308,Thüringen
453836,Heilberscheid,56412,Rheinland-Pfalz
62751,Heilbronn,74072,Baden-Württemberg
62751,Heilbronn,74074,Baden-Württemberg
62751,Heilbronn,74076,Baden-Württemberg
62751,Heilbronn,74078,Baden-Württemberg
62751,Heilbronn,74080,Baden-Württemberg
62751,Heilbronn,74081,Baden-Württemberg
1152702,Heilenbach,54636,Rheinland-Pfalz
2806599,Heiligenberg,88633,Baden-Württemberg
1302393,Heiligengrabe,16909,Brandenburg
382419,Heiligenhafen,23774,Schleswig-Holstein
56680,Heiligenhaus,42579,Nordrhein-Westfalen
1253766,Heiligenmoschel,67699,Rheinland-Pfalz
453837,Heiligenroth,56412,Rheinland-Pfalz
1077568,Heiligenstadt,91332,Bayern
452243,Heiligenstedten,25524,Schleswig-Holstein
448708,Heiligenstedtenerkamp,25524,Schleswig-Holstein
454180,Heiligkreuzsteinach,69253,Baden-Württemberg
534382,Heilsbronn,91560,Bayern
532400,Heilshoop,23619,Schleswig-Holstein
